source_player_id,player_name,birth_date,country,season,league,role,age,sample_size,k_pct,bb_pct,iso,contact_pct,chase_pct,avg_fastball_velocity,zone_pct,sprint_speed,biomech_score,player_id,match_method,country_std,performance_index,position,signing_bonus_usd,country_std_canonical,overall_future_value,position_group,age_band,bonus_tier,next_season_index,next_season,positive_outcome
INT-0281,Rafael Tanaka,2000-05-08,Japan,2025,NPB Farm,Pitcher,25,510,0.2331011699956321,0.0691323657673578,,,,84.98163979412489,0.5482087342277485,,50.31722770636223,INT-0281,source_id,Japan,0.09409796537786663,LHP,10000.0,Japan,30,Pitcher,23+,Under $100K,,,
INT-0282,Isaac Ramirez 2,2006-11-01,Colombia,2022,Colombian Winter League,Pitcher,16,288,0.1364371725162913,0.1188442022217214,,,,90.31946762755516,0.4628763088996886,,46.70435900514556,INT-0282,source_id,Colombia,-0.4026096515812636,RHP,89000.0,Colombia,40,Pitcher,18 and under,Under $100K,-0.18709594283739517,2023.0,0.0
INT-0282,Isaac Ramirez 2,2006-11-01,Colombia,2023,Colombian Winter League,Pitcher,17,549,0.2206031499426991,0.111523543762911,,,,88.79538702485334,0.4389552732886309,,46.33285186725775,INT-0282,source_id,Colombia,-0.18709594283739517,RHP,89000.0,Colombia,40,Pitcher,18 and under,Under $100K,-0.22194810644079685,2024.0,0.0
INT-0282,Isaac Ramirez 2,2006-11-01,COL,2024,Colombian Winter League,Pitcher,18,454,0.2098544351313157,0.1259932941202378,,,,91.49356978649628,0.4394131424968575,,51.051032200583215,INT-0282,source_id,Colombia,-0.22194810644079685,RHP,89000.0,Colombia,40,Pitcher,18 and under,Under $100K,-0.1627918677530858,2025.0,0.0
INT-0282,Isaac Ramirez 2,2006-11-01,Colombia,2025,Colombian Winter League,Pitcher,19,275,0.2290107331118885,0.1198643811223503,,,,91.20399600209888,0.4438663411267322,,55.282196149258006,INT-0282,source_id,Colombia,-0.1627918677530858,RHP,89000.0,Colombia,40,Pitcher,19-20,Under $100K,,,
INT-0283,Daniel Choi,2003-03-16,Colombia,2022,Complex League,Position Player,19,535,0.2578729408626561,0.0600932100790407,0.0880590428346695,0.7212083495608859,0.2971698291409145,,,26.51983131465708,46.43124858173925,INT-0283,source_id,Colombia,-0.0976412437298842,IF,37000.0,Colombia,35,IF,19-20,Under $100K,0.27767085053048446,2023.0,0.0
INT-0283,Daniel Choi,2003-03-16,Colombia,2023,Complex League,Position Player,20,375,0.2611065204853994,0.0797262545017277,0.1373911227696047,0.7443682282401094,0.3111566756185697,,,26.352851940558068,53.5352038246802,INT-0283,source_id,Colombia,0.27767085053048446,IF,37000.0,Colombia,35,IF,19-20,Under $100K,0.9305112845057713,2024.0,1.0
INT-0283,Daniel Choi,2003-03-16,Colombia,2024,Complex League,Position Player,21,509,0.2511715058802248,0.1152826108095515,0.1727071802929886,0.770310999442397,0.2815153824080599,,,27.94300980817724,55.64982784715672,INT-0283,source_id,Colombia,0.9305112845057713,IF,37000.0,Colombia,35,IF,21-22,Under $100K,0.6310494464046726,2025.0,1.0
INT-0283,DANIEL CHOI,2003-03-16,Colombia,2025,Colombian Winter League,Position Player,22,290,0.207115103336366,0.108811466366614,0.141868531426029,0.7908425577264311,0.2710401230799185,,,27.525057690835837,47.48734973259237,INT-0283,source_id,Colombia,0.6310494464046726,IF,37000.0,Colombia,35,IF,21-22,Under $100K,,,
,Takeshi Alvarez,2006-01-20,South Korea,2022,Independent,Position Player,16,572,0.2043699057833136,0.0753497834402291,0.1081006060432506,0.7632302454660694,0.3037424197511575,,,27.381314904538176,48.839753377182745,INT-0284,name_birth_date,South Korea,0.4567465074271193,OF,98000.0,South Korea,40,OF,18 and under,Under $100K,0.28746538111311637,2023.0,0.0
INT-0284,Takeshi Alvarez,2006-01-20,South Korea,2023,Independent,Position Player,17,385,0.2170802839007689,0.0729657321232953,0.1287827837555984,0.739792120683775,0.2784458514599159,,,26.26109923228621,51.32165373793475,INT-0284,source_id,South Korea,0.28746538111311637,OF,98000.0,South Korea,40,OF,18 and under,Under $100K,-0.1351696207635168,2024.0,0.0
INT-0284,Takeshi Alvarez,2006-01-20,South Korea,2024,Independent,Position Player,18,214,0.2488269654690145,0.0950072136093216,0.0980109948941965,0.703909354680813,0.2635073007180363,,,26.18676049648344,53.367723385509954,INT-0284,source_id,South Korea,-0.1351696207635168,OF,98000.0,South Korea,40,OF,18 and under,Under $100K,0.24293840857012758,2025.0,0.0
,Takeshi Alvarez,2006-01-20,South Korea,2025,KBO Futures,Position Player,19,381,0.2135555194986093,0.0970095164983046,0.1705652758581525,0.7491647709838626,0.2784288654052652,,,26.21529444997048,45.750445143653096,INT-0284,name_birth_date,South Korea,0.24293840857012758,OF,98000.0,South Korea,40,OF,19-20,Under $100K,,,
INT-0285,Seong-hyun Park 3,2006-07-20,Mexico,2022,Mexican Pacific League,Pitcher,16,334,0.2103260461229972,0.1126930859190846,,,,87.6850531426115,0.4698223850061173,,41.79793459398318,INT-0285,source_id,Mexico,-0.20418490788766885,RHP,36000.0,Mexico,45,Pitcher,18 and under,Under $100K,-0.4835671791439866,2023.0,0.0
,Seong-hyun Park 3,2006-07-20,México,2023,Mexican League,Pitcher,17,383,0.1388462103059429,0.1172600289928226,,,,89.4537470929831,0.4635211712454554,,50.23459106040459,INT-0285,name_birth_date,Mexico,-0.4835671791439866,RHP,36000.0,Mexico,45,Pitcher,18 and under,Under $100K,-0.5685937658176996,2024.0,0.0
INT-0285,SEONG-HYUN PARK 3,2006-07-20,Mexico,2024,Mexican League,Pitcher,18,608,0.1910028394747467,0.1223900066435641,,,,88.21515050207854,0.4674969450019949,,45.5444845741628,INT-0285,source_id,Mexico,-0.5685937658176996,RHP,36000.0,Mexico,45,Pitcher,18 and under,Under $100K,-0.49905259959737086,2025.0,0.0
INT-0285,Seong-hyun Park 3,2006-07-20,MEX,2025,Mexican Pacific League,Pitcher,19,346,0.170738264978925,0.1207258893372436,,,,91.22089947423196,0.4776130411060875,,47.09373699719505,INT-0285,source_id,Mexico,-0.49905259959737086,RHP,36000.0,Mexico,45,Pitcher,19-20,Under $100K,,,
INT-0286,Andres Lee,2001-11-14,Dominican Republic,2022,Complex League,Position Player,21,206,0.2909217735561083,0.0791868597155324,0.1091635763244146,0.7207599236917022,0.2876788051389105,,,25.90945212123014,51.40607680626243,INT-0286,source_id,Dominican Republic,0.06400585482556642,OF,77000.0,Dominican Republic,40,OF,21-22,Under $100K,0.40431776728664415,2023.0,0.0
INT-0286,Andres Lee,2001-11-14,Dominican Republic,2023,Dominican Summer League,Position Player,22,618,0.233865454350609,0.0821000273327292,0.1496760573236307,0.7499814202649363,0.2855621722533839,,,26.019931306080515,51.31453222915375,INT-0286,source_id,Dominican Republic,0.40431776728664415,OF,77000.0,Dominican Republic,40,OF,21-22,Under $100K,-0.3803190376191419,2024.0,0.0
INT-0286,  Andres Lee ,2001-11-14,Dominican Republic,2024,Complex League,Position Player,23,411,0.2671805614204804,0.0793051669133069,0.1455925020021367,0.6996874266199712,0.3054001202417535,,,25.1952945187842,47.37907341752732,INT-0286,source_id,Dominican Republic,-0.3803190376191419,OF,77000.0,Dominican Republic,40,OF,23+,Under $100K,0.1117779054034167,2025.0,0.0
INT-0286,Andres Lee,2001-11-14,Dominican Republic,2025,Complex League,Position Player,24,242,0.1937618805625181,0.0901872896096403,0.1167141766629362,0.7734131288102636,0.3010320874682774,,,24.9491397252054,57.96627602921031,INT-0286,source_id,Dominican Republic,0.1117779054034167,OF,77000.0,Dominican Republic,40,OF,23+,Under $100K,,,
INT-0287,Jorge Park,2007-12-13,Mexico,2023,Mexican Pacific League,Position Player,16,193,0.2562895113564019,0.0668093055196521,0.150969102633744,0.6801638787447735,0.3477612097994744,,,25.387706413403844,36.59883440317122,INT-0287,source_id,Mexico,-0.8330394280958235,IF,176000.0,Mexico,40,IF,18 and under,$100K-$499K,0.1925506352869864,2024.0,0.0
INT-0287,Jorge Park,2007-12-13,Mexico,2024,Mexican League,Position Player,17,608,0.2453195335253535,0.062393370509241,0.1504255809173337,0.7661034746039667,0.2719917942317295,,,24.70860197210105,47.04624185783506,INT-0287,source_id,Mexico,0.1925506352869864,IF,176000.0,Mexico,40,IF,18 and under,$100K-$499K,-0.3933133626273192,2025.0,0.0
INT-0287,Jorge Park,2007-12-13,MEX,2025,Mexican Pacific League,Position Player,18,585,0.2268004576346882,0.0721124519868321,0.1844584081328319,0.6950914011453895,0.3350517496736907,,,26.28946830110534,41.54354968545911,INT-0287,source_id,Mexico,-0.3933133626273192,IF,176000.0,Mexico,40,IF,18 and under,$100K-$499K,,,
INT-0288,Min-jun Garcia 2,1999-11-05,DOM,2022,Dominican Summer League,Pitcher,23,165,0.2311636736246775,0.0938595376580409,,,,91.77583405244414,0.5138518112613495,,43.87903589353471,INT-0288,source_id,Dominican Republic,0.6609833467595195,LHP,22000.0,Dominican Republic,50,Pitcher,23+,Under $100K,0.122491757551647,2023.0,0.0
INT-0288,Min-jun Garcia 2,1999-11-05,Dominican Republic,2023,Complex League,Pitcher,24,244,0.1924433215920806,0.051693956113072,,,,88.17306225971392,0.4529098916236154,,45.12022865484301,INT-0288,source_id,Dominican Republic,0.122491757551647,LHP,22000.0,Dominican Republic,50,Pitcher,23+,Under $100K,-0.03267603766077698,2024.0,0.0
INT-0288,MIN-JUN GARCIA 2,1999-11-05,DOM,2024,Complex League,Pitcher,25,471,0.1943916947821725,0.0848545616049541,,,,89.8437690833216,0.501343852365629,,43.891039674480254,INT-0288,source_id,Dominican Republic,-0.03267603766077698,LHP,22000.0,Dominican Republic,50,Pitcher,23+,Under $100K,-0.18489200747521153,2025.0,0.0
INT-0288,Min-jun Garcia 2,1999-11-05,Dominican Republic,2025,Complex League,Pitcher,26,228,0.2030066286625965,0.089986850050449,,,,90.33144473795976,0.4589662794941435,,48.941131394903074,INT-0288,source_id,Dominican Republic,-0.18489200747521153,LHP,22000.0,Dominican Republic,50,Pitcher,23+,Under $100K,,,
INT-0289,Takeshi Alvarez 2,2004-10-08,Dominican Rep.,2023,Dominican Summer League,Position Player,19,119,0.2231039288013566,0.0766265724218313,0.0973557542176502,0.6944381798903295,0.2793824283133616,,,26.586050782772052,45.80785238612399,INT-0289,source_id,Dominican Republic,-0.2932228115604874,OF,218000.0,Dominican Republic,45,OF,19-20,$100K-$499K,0.43178725350419245,2024.0,1.0
INT-0289,Takeshi Alvarez 2,2004-10-08,Dominican Republic,2024,Complex League,Position Player,20,167,0.2510647434153913,0.090837329032204,0.1149149188682545,0.7692669465655598,0.2819573571201205,,,25.858301301959425,59.90179917108291,INT-0289,source_id,Dominican Republic,0.43178725350419245,OF,218000.0,Dominican Republic,45,OF,19-20,$100K-$499K,-0.15553181974746305,2025.0,0.0
INT-0289,Takeshi Alvarez 2,2004-10-08,Dominican Republic,2025,Complex League,Position Player,21,214,0.2382182168105357,0.0996963719981243,0.1009859696009441,0.7571283624929203,0.2851962662382874,,,25.46894318935372,48.53081451845468,INT-0289,source_id,Dominican Republic,-0.15553181974746305,OF,218000.0,Dominican Republic,45,OF,21-22,$100K-$499K,,,
INT-0290,Kaito Kim,2002-04-14,South Korea,2022,Independent,Position Player,20,445,0.2702126287206756,0.0746152606432754,0.0688346631004249,0.7219920935498404,0.2823943803735683,,,24.64866597852308,36.47865811145815,INT-0290,source_id,South Korea,-0.6265735673124236,IF,26000.0,South Korea,25,IF,19-20,Under $100K,-0.28844391952039805,2023.0,0.0
INT-0290,Kaito Kim,2002-04-14,South Korea,2023,KBO Futures,Position Player,21,223,0.2797099665207322,0.0806888612187264,0.1126825930366649,0.7208515897921727,0.2785785730464299,,,25.093637948934248,44.64154646440239,INT-0290,source_id,South Korea,-0.28844391952039805,IF,26000.0,South Korea,25,IF,21-22,Under $100K,-0.812585736382219,2024.0,0.0
INT-0290,Kaito Kim,2002-04-14,KOR,2024,KBO Futures,Position Player,22,450,0.239096586478431,0.0788004286454578,0.02,0.7016061186903597,0.257907633397393,,,24.76122796830111,48.489839905304486,INT-0290,source_id,South Korea,-0.812585736382219,IF,26000.0,South Korea,25,IF,21-22,Under $100K,-0.8300099539949575,2025.0,0.0
INT-0290,Kaito Kim,2002-04-14,South Korea,2025,Independent,Position Player,23,528,0.2091499009808448,0.0547706340987946,0.0786731999784465,0.7365732930449456,0.3303450416229839,,,24.79263123147598,43.9102436556766,INT-0290,source_id,South Korea,-0.8300099539949575,IF,26000.0,South Korea,25,IF,23+,Under $100K,,,
INT-0291,Ji-ho Park,2001-07-08,Colombia,2022,Colombian Winter League,Position Player,21,103,0.2827685475427137,0.0552115204524978,0.175117019429288,0.7178034916729706,0.3502796296726829,,,24.324309602645496,40.517206441159615,INT-0291,source_id,Colombia,-0.40865648539965005,OF,232000.0,Colombia,50,OF,21-22,$100K-$499K,-1.0561337296708433,2023.0,0.0
INT-0291,Ji-ho Park,2001-07-08,Colombia,2023,Colombian Winter League,Position Player,22,539,0.3012170306713965,0.0802275282947707,0.1500439302133849,0.6869674583739775,0.3720483179908002,,,24.89456998807289,33.686074394489665,INT-0291,source_id,Colombia,-1.0561337296708433,OF,232000.0,Colombia,50,OF,21-22,$100K-$499K,-0.8764480409461634,2024.0,0.0
INT-0291,Ji-ho Park,2001-07-08,Colombia,2024,Colombian Winter League,Position Player,23,152,0.2442143911420271,0.0899835090734586,0.1133685980421686,0.688473644347088,0.3014811479769161,,,23.57509590461233,45.26485974693268,INT-0291,source_id,Colombia,-0.8764480409461634,OF,232000.0,Colombia,50,OF,23+,$100K-$499K,-0.3135017788090922,2025.0,0.0
INT-0291,Ji-ho Park,2001-07-08,COL,2025,Complex League,Position Player,24,522,0.2422860944382106,0.0710781100701341,0.2070858065342491,0.7073481518250696,0.301276814207489,,,24.222536001276037,42.3597926834688,INT-0291,source_id,Colombia,-0.3135017788090922,OF,232000.0,Colombia,50,OF,23+,$100K-$499K,,,
INT-0292,Ji-ho Garcia 2,2007-01-26,Venezuela,2025,Complex League,Position Player,18,433,0.2506273636812059,0.1110320986125121,0.0707432230524361,0.7730772966592502,0.2766879809032475,,,24.672935763370496,47.06334736482981,INT-0292,source_id,Venezuela,-0.32388481243698675,IF,10000.0,Venezuela,25,IF,18 and under,Under $100K,,,
INT-0293,Kenji Perez 2,2004-08-27,Mexico,2022,Mexican League,Pitcher,18,134,0.1677113523231728,0.03,,,,87.81350876798756,0.544598250752478,,54.90820631822414,INT-0293,source_id,Mexico,0.8631075135302666,RHP,39000.0,Mexico,35,Pitcher,18 and under,Under $100K,0.08138827053631564,2023.0,0.0
INT-0293,Kenji Perez 2,2004-08-27,Mexico,2023,Mexican League,Pitcher,19,241,0.1885873262176967,0.0755434101897218,,,,85.9175317968502,0.5290745923183438,,49.030213219723045,INT-0293,source_id,Mexico,0.08138827053631564,RHP,39000.0,Mexico,35,Pitcher,19-20,Under $100K,0.20556542649768952,2024.0,0.0
INT-0293,Kenji Perez 2,2004-08-27,México,2024,Mexican Pacific League,Pitcher,20,364,0.1366338220601978,0.0713666668417181,,,,89.62856089376447,0.5901781846125832,,53.09298572674541,INT-0293,source_id,Mexico,0.20556542649768952,RHP,39000.0,Mexico,35,Pitcher,19-20,Under $100K,0.6713249526941312,2025.0,1.0
INT-0293,Kenji Perez 2,2004-08-27,Mexico,2025,Mexican League,Pitcher,21,409,0.2313997058326925,0.0337199177466867,,,,88.28484823141665,0.5542564974966179,,51.1456585760082,INT-0293,source_id,Mexico,0.6713249526941312,RHP,39000.0,Mexico,35,Pitcher,21-22,Under $100K,,,
INT-0295,Ji-ho Torres,2007-02-11,Venezuela,2025,Complex League,Pitcher,18,414,0.2252501453699237,0.0966647640655332,,,,88.96594715318834,0.4734775196260638,,59.60239172652157,INT-0295,source_id,Venezuela,0.0017542406168338798,RHP,35000.0,Venezuela,45,Pitcher,18 and under,Under $100K,,,
INT-0296,Santiago Herrera,2001-04-10,Mexico,2022,Mexican League,Pitcher,21,311,0.2311892981706534,0.0927159339773458,,,,90.3506335696325,0.4129932797711833,,32.9814500909479,INT-0296,source_id,Mexico,-0.07212137875894264,RHP,37000.0,Mexico,50,Pitcher,21-22,Under $100K,0.29916120070810803,2023.0,0.0
,Santiago Herrera,2001-04-10,Mexico,2023,Mexican Pacific League,Pitcher,22,107,0.2224242879593127,0.1230510311420159,,,,93.03130918886052,0.5121117089027635,,37.95760949534123,INT-0296,name_birth_date,Mexico,0.29916120070810803,RHP,37000.0,Mexico,50,Pitcher,21-22,Under $100K,0.2966158131325404,2024.0,0.0
INT-0296,SANTIAGO HERRERA,2001-04-10,Mexico,2024,Mexican Pacific League,Pitcher,23,552,0.2551333577416897,0.0965701416307228,,,,92.02547469815548,0.4992065174791216,,35.95618464910025,INT-0296,source_id,Mexico,0.2966158131325404,RHP,37000.0,Mexico,50,Pitcher,23+,Under $100K,-0.0768015168121301,2025.0,0.0
INT-0296,Santiago Herrera,2001-04-10,MEX,2025,Mexican League,Pitcher,24,454,0.243990576831777,0.1087806004346426,,,,92.0080543693342,0.4561335952335364,,42.15101258982021,INT-0296,source_id,Mexico,-0.0768015168121301,RHP,37000.0,Mexico,50,Pitcher,23+,Under $100K,,,
INT-0297,  Diego Dominguez ,2004-07-08,Cuba,2022,Independent,Position Player,18,154,0.2734752564338337,0.0895460116606981,0.0913064500314637,0.7438471566502005,0.320322278018047,,,25.37495333811571,56.20063019697537,INT-0297,source_id,Cuba,0.026972643095554763,OF,17000.0,Cuba,40,OF,18 and under,Under $100K,0.30940550652530463,2023.0,0.0
INT-0297,  Diego Dominguez ,2004-07-08,Cuba,2023,Cuban National Series,Position Player,19,230,0.2136010379181058,0.1217235673682449,0.1180589671177393,0.7265502483242828,0.2498886004009199,,,26.254833078563408,53.08229249250498,INT-0297,source_id,Cuba,0.30940550652530463,OF,17000.0,Cuba,40,OF,19-20,Under $100K,0.19683069775478707,2024.0,0.0
,Diego Dominguez,2004-07-08,Cuba,2024,Cuban National Series,Position Player,20,355,0.2304570929688189,0.117371637589665,0.1279234517053415,0.7622282004071712,0.2817821670108187,,,26.30314492985613,45.00492344359086,INT-0297,name_birth_date,Cuba,0.19683069775478707,OF,17000.0,Cuba,40,OF,19-20,Under $100K,0.597390441185796,2025.0,1.0
INT-0297,Diego Dominguez,2004-07-08,Cuba,2025,Cuban National Series,Position Player,21,100,0.1778429786387906,0.1044587486758688,0.136160927939987,0.7760226242799906,0.2642499079042475,,,26.46448521874286,56.78221509539237,INT-0297,source_id,Cuba,0.597390441185796,OF,17000.0,Cuba,40,OF,21-22,Under $100K,,,
INT-0298,Mateo Yamamoto 2,2006-03-08,Venezuela,2025,Dominican Summer League,Position Player,19,337,0.1777406539061896,0.090855445979151,0.1776276021844283,0.7479810669136878,0.2805405191642523,,,27.137083838290653,65.70659682731534,INT-0298,source_id,Venezuela,0.8675099806960624,OF,287000.0,Venezuela,55,OF,19-20,$100K-$499K,,,
INT-0299,Esteban Lopez 2,2004-05-04,Venezuela,2023,Dominican Summer League,Pitcher,19,522,0.2208738740909119,0.107779864891334,,,,86.0735847581883,0.5053424703621537,,61.65157843682244,INT-0299,source_id,Venezuela,0.11329464211020646,LHP,48000.0,Venezuela,40,Pitcher,19-20,Under $100K,0.06708838418760688,2024.0,0.0
INT-0299,Esteban Lopez 2,2004-05-04,Venezuela,2024,Dominican Summer League,Pitcher,20,212,0.190841928249115,0.076776872215918,,,,90.80317601007738,0.4702261877990631,,50.32923313509901,INT-0299,source_id,Venezuela,0.06708838418760688,LHP,48000.0,Venezuela,40,Pitcher,19-20,Under $100K,-0.17553532833160154,2025.0,0.0
INT-0299,Esteban Lopez 2,2004-05-04,Venezuela,2025,Complex League,Pitcher,21,230,0.1995773317964591,0.0881241870618535,,,,88.68151073289076,0.4985412528257119,,48.4410439750332,INT-0299,source_id,Venezuela,-0.17553532833160154,LHP,48000.0,Venezuela,40,Pitcher,21-22,Under $100K,,,
INT-0300,Rafael Nakamura,2007-05-04,COL,2024,Complex League,Position Player,17,512,0.2286127360332646,0.0911959912522284,0.0750119593494474,0.7119134118466334,0.2876226210002771,,,25.99484842293407,61.4943515681603,INT-0300,source_id,Colombia,-0.15036283952875254,OF,23000.0,Colombia,30,OF,18 and under,Under $100K,-0.4232675911871287,2025.0,0.0
INT-0300,Rafael Nakamura,2007-05-04,Colombia,2025,Complex League,Position Player,18,166,0.2301007750709799,0.0890423985280754,0.0676839275944126,0.6929202615647789,0.2759700432156087,,,26.80102332850525,52.99518552909527,INT-0300,source_id,Colombia,-0.4232675911871287,OF,23000.0,Colombia,30,OF,18 and under,Under $100K,,,
INT-0301,Marco Mendez,2001-12-07,Cuba,2022,Cuban National Series,Position Player,21,526,0.2114145153387032,0.0795360030465364,0.1734232078054625,0.7353063119250727,0.3151810270755871,,,25.107936053556312,59.694577671855,INT-0301,source_id,Cuba,0.4213737601240384,OF,142000.0,Cuba,45,OF,21-22,$100K-$499K,-0.026920022245145225,2023.0,0.0
